time,X_value,Y_value,Z_value
Started:,Oct 04 2018,21:18:38:215, 
8.0607,0.00304,-0.06938,0.02968
8.0807,0.00427,-0.06144,-0.00697
8.1027,0.01160,-0.05594,-0.01980
8.1268,0.02259,-0.04495,-0.04118
8.1399,-0.01467,-0.05411,-0.02530
8.1620,-0.02994,-0.05106,-0.01369
8.1794,-0.03727,-0.04251,0.01624
8.2003,-0.07026,-0.05839,0.02968
8.2230,-0.05865,-0.05594,0.02601
8.2402,-0.03666,-0.04128,0.00158
8.2605,-0.00917,-0.05656,0.02418
8.2830,-0.03116,-0.06205,0.03273
8.3010,-0.02567,-0.03517,0.01441
8.3203,-0.04949,-0.03517,-0.01552
8.3429,-0.00001,-0.02418,-0.03263
8.3604,-0.00062,-0.02235,-0.03568
8.3801,0.02687,-0.00952,-0.04668
8.4028,0.02565,-0.00830,-0.02713
8.4264,0.02748,-0.00524,-0.02835
8.4402,0.04092,-0.00341,-0.02408
8.4627,0.01404,-0.02296,-0.02469
8.4800,0.04031,-0.01074,-0.05401
8.5004,0.02748,-0.03517,-0.03324
8.5239,0.05802,-0.01868,-0.03141
8.5483,0.09040,-0.02051,-0.02530
8.5669,0.09651,-0.01868,-0.01675
8.5832,0.04275,-0.00280,-0.04668
8.6006,0.05741,0.00881,-0.05706
8.6200,0.03237,-0.00097,-0.04057
8.6428,0.03847,0.00575,-0.04179
8.6600,0.02504,0.01369,-0.04973
8.6798,-0.00123,0.01797,-0.06745
8.7024,-0.02139,0.01003,-0.06745
8.7203,0.01587,0.01553,-0.06073
8.7399,-0.00978,0.01736,-0.08700
8.7623,0.02137,0.04729,-0.09616
8.7800,-0.00734,0.03569,-0.09066
8.8001,-0.00795,0.04485,-0.07417
8.8256,-0.01467,0.03080,-0.05706
8.8396,-0.03177,0.02469,-0.02041
8.8603,-0.02383,0.01980,-0.02102
8.8823,-0.02322,0.03080,-0.01613
8.9015,-0.02750,0.03324,-0.02469
8.9200,-0.04582,0.03385,-0.01675
8.9423,-0.06904,0.03630,-0.01308
8.9602,-0.06232,0.03141,0.00280
8.9803,-0.02933,0.02286,0.01685
9.0021,-0.01039,0.03507,0.01868
9.0201,-0.02811,0.04729,-0.01736
9.0402,-0.03055,0.04851,-0.02163
9.0628,-0.01589,0.03446,0.00769
9.0918,0.00121,0.02836,0.02479
9.1043,0.01282,0.05523,-0.01125
9.1222,-0.00856,0.04607,0.00463
9.1402,-0.01467,0.03141,0.03335
9.1612,0.00243,0.00636,0.04556
9.1835,-0.02506,0.00820,0.05961
9.2010,0.01771,0.04241,0.00952
9.2212,-0.01162,0.05279,-0.01247
9.2433,0.01404,0.05035,-0.00392
9.2610,-0.02567,0.04485,-0.00086
9.2814,-0.01528,0.04912,-0.00819
9.3040,-0.01711,0.06379,-0.01613
9.3215,-0.01162,0.07356,-0.02163
9.3416,-0.02933,0.08578,-0.02652
9.3636,0.01404,0.11327,-0.00208
9.3827,0.01771,0.09983,0.01746
9.4010,-0.08614,0.04912,-0.00453
9.4233,-0.02628,0.03630,0.06878
9.4409,-0.01162,0.05523,0.04740
9.4610,0.02198,0.13098,-0.01064
9.4833,-0.03239,0.15908,-0.01308
9.5010,0.02076,0.11876,-0.04546
9.5259,0.03664,0.10716,-0.04057
9.5463,0.00182,0.11265,-0.05401
9.5620,0.00304,0.09860,-0.04240
9.5819,-0.04827,0.04302,-0.01491
9.6051,-0.16067,0.31241,0.25998
9.6228,-0.09592,0.13281,-0.27514
9.6421,0.03970,0.20428,0.02540
9.6655,-0.04277,0.12670,-0.04729
9.6820,-0.04155,0.10349,-0.01675
9.7023,0.00671,0.10655,0.01197
9.7243,-0.00429,0.09066,0.07244
9.7420,-0.02200,0.07478,0.06145
9.7630,-0.05377,0.07050,0.07611
9.7856,-0.03116,0.07234,0.07916
9.8109,-0.04766,0.07784,0.04312
9.8247,-0.03544,0.08089,-0.00514
9.8456,-0.03239,0.09127,0.01807
9.8632,-0.02994,0.08272,0.02601
9.8831,0.01526,0.08455,0.05045
9.9068,-0.00612,0.07845,0.04495
9.9224,-0.01223,0.09127,0.01502
9.9431,-0.03361,0.09189,-0.00819
9.9644,0.01526,0.08639,0.01319
9.9832,0.00488,0.07173,0.02418
10.0031,-0.00001,0.07295,0.03396
10.0255,-0.00062,0.09494,-0.01919
10.0432,0.00610,0.10410,-0.05340
10.0633,-0.01711,0.02408,0.06511
10.0852,-0.08003,0.09311,-0.00880
10.1029,-0.01956,0.17313,-0.08761
10.1231,-0.06720,0.13403,-0.06378
10.1452,-0.09286,0.09616,-0.04362
10.1631,-0.02933,0.09005,-0.01308
10.1822,0.00793,0.10471,-0.00392
10.2049,-0.02933,0.09616,-0.02591
10.2245,-0.02506,0.09616,-0.02652
10.2435,-0.01834,0.08089,-0.01675
10.2654,0.06169,0.10349,0.00158
10.2832,-0.07698,0.10655,-0.04851
10.3032,0.13255,-0.06266,0.00586
10.3253,-0.09164,0.09555,0.00769
10.3447,-0.00184,0.06440,-0.03141
10.3709,-0.05804,0.09189,0.08344
10.3852,-0.11119,0.08089,-0.12731
10.4027,0.02931,0.06501,-0.07966
10.4227,-0.09225,0.13709,-0.00208
10.4444,-0.11607,0.12548,-0.07295
10.4619,-0.00062,0.09311,-0.02408
10.4827,-0.04888,0.08150,-0.01797
10.5133,0.02565,0.06256,0.00952
10.5229,0.01709,0.05951,0.01319
10.5429,0.00915,0.06012,0.00830
10.5695,0.00121,0.04974,0.01563
10.5855,-0.02994,0.01614,0.01685
10.6095,-0.02261,0.06012,0.02601
10.6268,0.01037,0.07234,-0.07478
10.6430,0.01404,0.12548,0.00158
10.6631,-0.04949,0.08333,-0.07356
10.6844,0.00854,0.10227,-0.03813
10.7020,0.06474,0.06379,0.03884
10.7227,0.07390,0.03996,0.04251
10.7460,0.01771,0.04485,0.02479
10.7698,-0.00673,0.03813,0.02174
10.7835,0.00610,0.02774,0.02418
10.8051,0.01404,0.03569,0.02357
10.8229,-0.01895,0.03080,0.01930
10.8429,0.00427,0.04607,-0.00819
10.8652,-0.00795,0.03141,-0.00270
10.8832,0.00366,0.02469,0.01197
10.9076,0.00610,0.01247,0.01258
10.9250,-0.03788,0.04302,-0.03935
10.9417,-0.00429,0.03813,-0.02285
10.9628,-0.01895,0.02408,-0.00942
10.9849,0.01160,0.02897,-0.00636
11.0042,-0.00917,0.02591,0.01258
11.0245,-0.05071,0.03752,-0.02285
11.0500,-0.02994,0.03080,-0.00514
11.0633,-0.05316,0.01247,0.01502
11.0849,-0.04155,0.01858,0.01441
11.1053,-0.01956,0.02347,-0.01064
11.1232,-0.04277,0.03813,-0.01858
11.1428,-0.02078,0.02347,-0.00147
11.1649,0.01954,0.01858,0.00158
11.1828,0.02809,0.03202,-0.00392
11.2024,0.02748,0.03691,-0.00331
11.2247,0.00182,0.03141,-0.00086
11.2427,0.01771,0.04179,-0.03141
11.2634,0.03420,0.02408,0.00525
11.2872,0.01648,0.02102,0.01441
11.3037,0.00854,0.02774,-0.00147
11.3305,-0.01284,0.03385,-0.02713
11.3449,0.00854,0.03691,-0.01552
11.3624,-0.02261,0.02530,-0.03385
11.3830,0.00976,0.03324,-0.01491
11.4051,-0.00367,0.03996,-0.02896
11.4225,-0.04460,0.03752,-0.04057
11.4426,-0.04766,0.03630,-0.03629
11.4649,-0.04644,0.01369,0.01135
11.4824,-0.01528,-0.00463,0.02296
11.5028,-0.00184,-0.00830,0.02846
11.5251,0.01343,0.01919,-0.00880
11.5444,-0.01162,0.01431,0.00036
11.5645,-0.00978,0.02347,0.01197
11.5924,-0.04155,0.01675,0.00402
11.6115,-0.01650,0.00759,0.00830
11.6310,-0.01101,0.01064,-0.00208
11.6451,-0.00551,0.02591,-0.01491
11.6627,-0.01284,0.01980,-0.00697
11.6827,-0.04094,0.01125,0.00341
11.7051,-0.01650,0.01369,0.00097
11.7218,0.00060,0.00392,0.01135
11.7417,0.00976,0.02102,0.01807
11.7656,-0.00367,0.00697,0.04190
11.7824,-0.02078,0.00697,0.02846
11.8019,-0.02628,0.00148,0.01197
11.8251,-0.02139,0.01247,0.01074
11.8431,-0.03055,0.01247,0.00219
11.8629,-0.01284,0.01675,0.02174
11.8907,0.01282,0.01614,0.00708
11.9024,0.00610,0.02102,-0.00270
11.9222,0.00243,0.01064,0.00463
11.9447,0.01404,0.01614,-0.00453
11.9624,0.01343,0.02041,-0.00758
11.9823,0.00793,0.02286,-0.00453
12.0045,-0.01101,0.01675,-0.01186
12.0236,-0.05682,-0.02174,0.00463
12.0425,0.00427,0.01431,-0.00392
12.0647,-0.02444,0.04118,-0.06867
12.0843,0.11789,0.06684,0.00402
12.1024,-0.06354,0.00575,-0.02408
12.1272,0.01587,-0.00280,-0.01613
12.1433,-0.12035,0.01247,0.05045
12.1652,0.11789,-0.12009,0.09993
12.1860,0.01282,-0.03640,0.06450
12.2030,0.01404,0.00331,0.00097
12.2232,0.19974,-0.17445,0.08099
12.2456,-0.11058,0.12426,0.16529
12.2633,-0.01345,0.05951,-0.33012
12.2831,0.16798,0.11021,-0.05156
12.3070,-0.02689,-0.04617,0.31068
12.3235,-0.16128,-0.19766,-0.21100
12.3433,0.05436,0.13831,-0.17924
12.3659,0.21685,-0.03151,0.27280
12.3833,-0.08553,0.04424,-0.07844
12.4031,-0.19549,-0.00158,-0.13403
12.4256,0.37384,-0.41147,0.21966
12.4430,0.05252,-0.18117,-0.00331
12.4633,-0.26757,0.11876,-0.01736
12.4857,0.00304,0.02286,-0.17496
12.5033,-0.01223,-0.01990,0.00830
12.5235,0.05986,0.09127,-0.10776
12.5459,0.08368,0.00209,0.07061
12.5652,0.06719,-0.06327,0.08405
12.5858,0.03664,-0.11092,0.06328
12.6061,0.09529,-0.13719,0.05900
12.6236,-0.00551,-0.03212,0.00830
12.6453,0.02687,-0.00891,-0.00636
12.6656,0.00732,0.02347,-0.02408
12.6834,0.01832,-0.00952,0.02296
12.7027,0.04642,-0.08954,0.04740
12.7260,-0.03300,-0.05778,0.05473
